PriceList,Catalog,GradeGroup,Price
EQ3 EXW US V5,34232-09,31,167.0
EQ3 EXW US V5,34232-09,40,202.0
EQ3 EXW US V5,34232-09,50,237.0
EQ3 EXW US V5,34232-09,60,272.0
EQ3 EXW US V5,34232-09,70,307.0
EQ3 EXW US V5,34232-09,F,727.3575
EQ3 EXW US V5,34232-09,I,832.3575
EQ3 EXW US V5,34232-09,41,nan
EQ3 EXW US V5,34232-09,42,nan
EQ3 EXW US V5,34232-10,10,117.0
EQ3 EXW US V5,34232-10,20,137.0
EQ3 EXW US V5,34232-10,30,152.0
EQ3 EXW US V5,34232-10,31,152.0
EQ3 EXW US V5,34232-10,40,172.0
EQ3 EXW US V5,34232-10,50,192.0
EQ3 EXW US V5,34232-10,60,212.0
EQ3 EXW US V5,34232-10,70,232.0
EQ3 EXW US V5,34232-10,F,457.3575
EQ3 EXW US V5,34232-10,I,517.3575
EQ3 EXW US V5,34232-10,41,nan
EQ3 EXW US V5,34232-10,42,nan
EQ3 EXW US V5,34232-14,10,147.0
EQ3 EXW US V5,34232-14,20,167.0
EQ3 EXW US V5,34232-14,30,182.0
EQ3 EXW US V5,34232-14,31,182.0
EQ3 EXW US V5,34232-14,40,197.0
EQ3 EXW US V5,34232-14,50,217.0
EQ3 EXW US V5,34232-14,60,237.0
EQ3 EXW US V5,34232-14,70,257.0
EQ3 EXW US V5,34232-14,F,827.3575
EQ3 EXW US V5,34232-14,I,947.3575
EQ3 EXW US V5,34232-14,41,nan
EQ3 EXW US V5,34232-14,42,nan
EQ3 EXW US V5,34232-15,10,147.0
EQ3 EXW US V5,34232-15,20,187.0
EQ3 EXW US V5,34232-15,30,217.0
EQ3 EXW US V5,34232-15,31,217.0
EQ3 EXW US V5,34232-15,40,247.0
EQ3 EXW US V5,34232-15,50,297.0
EQ3 EXW US V5,34232-15,60,347.0
EQ3 EXW US V5,34232-15,70,397.0
EQ3 EXW US V5,34232-15,F,997.3575
EQ3 EXW US V5,34232-15,I,1147.3575
EQ3 EXW US V5,34232-15,41,nan
EQ3 EXW US V5,34232-15,42,nan
EQ3 EXW US V5,34232-16,10,147.0
EQ3 EXW US V5,34232-16,20,187.0
EQ3 EXW US V5,34232-16,30,217.0
EQ3 EXW US V5,34232-16,31,217.0
EQ3 EXW US V5,34232-16,40,247.0
EQ3 EXW US V5,34232-16,50,297.0
EQ3 EXW US V5,34232-16,60,347.0
EQ3 EXW US V5,34232-16,70,397.0
EQ3 EXW US V5,34232-16,F,997.3575
EQ3 EXW US V5,34232-16,I,1147.3575
EQ3 EXW US V5,34232-16,41,nan
EQ3 EXW US V5,34232-16,42,nan
EQ3 EXW US V5,34232-35,10,147.0
EQ3 EXW US V5,34232-35,20,187.0
EQ3 EXW US V5,34232-35,30,217.0
EQ3 EXW US V5,34232-35,31,217.0
EQ3 EXW US V5,34232-35,40,247.0
EQ3 EXW US V5,34232-35,50,297.0
EQ3 EXW US V5,34232-35,60,347.0
EQ3 EXW US V5,34232-35,70,397.0
EQ3 EXW US V5,34232-35,F,827.3575
EQ3 EXW US V5,34232-35,I,947.3575
EQ3 EXW US V5,34232-35,41,nan
EQ3 EXW US V5,34232-35,42,nan
EQ3 EXW US V5,34232-36,10,147.0
EQ3 EXW US V5,34232-36,20,187.0
EQ3 EXW US V5,34232-36,30,217.0
EQ3 EXW US V5,34232-36,31,217.0
EQ3 EXW US V5,34232-36,40,247.0
EQ3 EXW US V5,34232-36,50,297.0
EQ3 EXW US V5,34232-36,60,347.0
EQ3 EXW US V5,34232-36,70,397.0
EQ3 EXW US V5,34232-36,F,827.3575
EQ3 EXW US V5,34232-36,I,947.3575
EQ3 EXW US V5,34232-36,41,nan
EQ3 EXW US V5,34232-36,42,nan
EQ3 EXW US V5,34232-39,10,227.0
EQ3 EXW US V5,34232-39,20,267.0
EQ3 EXW US V5,34232-39,30,297.0
EQ3 EXW US V5,34232-39,31,297.0
EQ3 EXW US V5,34232-39,40,327.0
EQ3 EXW US V5,34232-39,50,377.0
EQ3 EXW US V5,34232-39,60,427.0
EQ3 EXW US V5,34232-39,70,477.0
EQ3 EXW US V5,34232-39,F,1076.78
EQ3 EXW US V5,34232-39,I,1226.78
EQ3 EXW US V5,34232-39,41,nan
EQ3 EXW US V5,34232-39,42,nan
EQ3 EXW US V5,34232-40,10,227.0
EQ3 EXW US V5,34232-40,20,267.0
EQ3 EXW US V5,34232-40,30,297.0
EQ3 EXW US V5,34232-40,31,297.0
EQ3 EXW US V5,34232-40,40,327.0
EQ3 EXW US V5,34232-40,50,377.0
EQ3 EXW US V5,34232-40,60,427.0
EQ3 EXW US V5,34232-40,70,477.0
EQ3 EXW US V5,34232-40,F,1076.78
EQ3 EXW US V5,34232-40,I,1226.78
EQ3 EXW US V5,34232-40,41,nan
EQ3 EXW US V5,34232-40,42,nan
EQ3 EXW US V5,34232-64,10,82.0
EQ3 EXW US V5,34232-64,20,102.0
EQ3 EXW US V5,34232-64,30,117.0
EQ3 EXW US V5,34232-64,31,117.0
EQ3 EXW US V5,34232-64,40,137.0
EQ3 EXW US V5,34232-64,50,157.0
EQ3 EXW US V5,34232-64,60,177.0
EQ3 EXW US V5,34232-64,70,197.0
EQ3 EXW US V5,34232-64,F,357.3575
EQ3 EXW US V5,34232-64,I,417.3575
EQ3 EXW US V5,34232-64,41,nan
EQ3 EXW US V5,34232-64,42,nan
EQ3 EXW US V5,34232-74,10,82.0
EQ3 EXW US V5,34232-74,20,102.0
EQ3 EXW US V5,34232-74,30,117.0
EQ3 EXW US V5,34232-74,31,117.0
EQ3 EXW US V5,34232-74,40,137.0
EQ3 EXW US V5,34232-74,50,157.0
EQ3 EXW US V5,34232-74,60,177.0
EQ3 EXW US V5,34232-74,70,197.0
EQ3 EXW US V5,34232-74,F,357.3575
EQ3 EXW US V5,34232-74,I,417.3575
EQ3 EXW US V5,34232-74,41,nan
EQ3 EXW US V5,34232-74,42,nan
EQ3 EXW US V5,34232-82,10,217.0
EQ3 EXW US V5,34232-82,20,257.0
EQ3 EXW US V5,34232-82,30,287.0
EQ3 EXW US V5,34232-82,31,287.0
EQ3 EXW US V5,34232-82,40,317.0
EQ3 EXW US V5,34232-82,50,367.0
EQ3 EXW US V5,34232-82,60,417.0
EQ3 EXW US V5,34232-82,70,467.0
EQ3 EXW US V5,34232-82,F,1066.78
EQ3 EXW US V5,34232-82,I,1216.78
EQ3 EXW US V5,34232-82,41,nan
EQ3 EXW US V5,34232-82,42,nan
EQ3 EXW US V5,34232-83,10,217.0
EQ3 EXW US V5,34232-83,20,257.0
EQ3 EXW US V5,34232-83,30,287.0
EQ3 EXW US V5,34232-83,31,287.0
EQ3 EXW US V5,34232-83,40,317.0
EQ3 EXW US V5,34232-83,50,367.0
EQ3 EXW US V5,34232-83,60,417.0
EQ3 EXW US V5,34232-83,70,467.0
EQ3 EXW US V5,34232-83,F,1066.78
EQ3 EXW US V5,34232-83,I,1216.78
EQ3 EXW US V5,34232-83,41,nan
EQ3 EXW US V5,34232-83,42,nan
EQ3 EXW US V5,34232-84,10,217.0
EQ3 EXW US V5,34232-84,20,257.0
EQ3 EXW US V5,34232-84,30,287.0
EQ3 EXW US V5,34232-84,31,287.0
EQ3 EXW US V5,34232-84,40,317.0
EQ3 EXW US V5,34232-84,50,367.0
EQ3 EXW US V5,34232-84,60,417.0
EQ3 EXW US V5,34232-84,70,467.0
EQ3 EXW US V5,34232-84,F,1066.78
EQ3 EXW US V5,34232-84,I,1216.78
EQ3 EXW US V5,34232-84,41,nan
EQ3 EXW US V5,34232-84,42,nan
EQ3 EXW US V5,34232-85,10,217.0
EQ3 EXW US V5,34232-85,20,257.0
EQ3 EXW US V5,34232-85,30,287.0
EQ3 EXW US V5,34232-85,31,287.0
EQ3 EXW US V5,34232-85,40,317.0
EQ3 EXW US V5,34232-85,50,367.0
EQ3 EXW US V5,34232-85,60,417.0
EQ3 EXW US V5,34232-85,70,467.0
EQ3 EXW US V5,34232-85,F,1066.78
EQ3 EXW US V5,34232-85,I,1216.78
EQ3 EXW US V5,34232-85,41,nan
EQ3 EXW US V5,34232-85,42,nan
EQ3 EXW US V5,34232-86,10,217.0
EQ3 EXW US V5,34232-86,20,257.0
EQ3 EXW US V5,34232-86,30,287.0
EQ3 EXW US V5,34232-86,31,287.0
EQ3 EXW US V5,34232-86,40,317.0
EQ3 EXW US V5,34232-86,50,367.0
EQ3 EXW US V5,34232-86,60,417.0
EQ3 EXW US V5,34232-86,70,467.0
EQ3 EXW US V5,34232-86,F,1066.78
EQ3 EXW US V5,34232-86,I,1216.78
EQ3 EXW US V5,34232-86,41,nan
EQ3 EXW US V5,34232-86,42,nan
EQ3 EXW US V5,34232-87,10,217.0
EQ3 EXW US V5,34232-87,20,257.0
EQ3 EXW US V5,34232-87,30,287.0
EQ3 EXW US V5,34232-87,31,287.0
EQ3 EXW US V5,34232-87,40,317.0
EQ3 EXW US V5,34232-87,50,367.0
EQ3 EXW US V5,34232-87,60,417.0
EQ3 EXW US V5,34232-87,70,467.0
EQ3 EXW US V5,34232-87,F,1066.78
EQ3 EXW US V5,34232-87,I,1216.78
EQ3 EXW US V5,34232-87,41,nan
EQ3 EXW US V5,34232-87,42,nan
EQ3 EXW US V5,34232-91,10,177.0
EQ3 EXW US V5,34232-91,20,217.0
EQ3 EXW US V5,34232-91,30,247.0
EQ3 EXW US V5,34232-91,31,247.0
EQ3 EXW US V5,34232-91,40,277.0
EQ3 EXW US V5,34232-91,50,327.0
EQ3 EXW US V5,34232-91,60,377.0
EQ3 EXW US V5,34232-91,70,427.0
EQ3 EXW US V5,34232-91,F,1026.78
EQ3 EXW US V5,34232-91,I,1176.78
EQ3 EXW US V5,34232-91,41,nan
EQ3 EXW US V5,34232-91,42,nan
EQ3 EXW US V5,34232-S3,10,217.0
EQ3 EXW US V5,34232-S3,20,257.0
EQ3 EXW US V5,34232-S3,30,287.0
EQ3 EXW US V5,34232-S3,31,287.0
EQ3 EXW US V5,34232-S3,40,317.0
EQ3 EXW US V5,34232-S3,50,367.0
EQ3 EXW US V5,34232-S3,60,417.0
EQ3 EXW US V5,34232-S3,70,467.0
EQ3 EXW US V5,34232-S3,F,1066.78
EQ3 EXW US V5,34232-S3,I,1216.78
EQ3 EXW US V5,34232-S3,41,nan
EQ3 EXW US V5,34232-S3,42,nan
EQ3 EXW US V5,34232-H2,10,40.0
EQ3 EXW US V5,34232-H2,20,45.0
EQ3 EXW US V5,34232-H2,30,50.0
EQ3 EXW US V5,34232-H2,31,50.0
EQ3 EXW US V5,34232-H2,40,55.0
EQ3 EXW US V5,34232-H2,50,60.0
EQ3 EXW US V5,34232-H2,60,65.0
EQ3 EXW US V5,34232-H2,70,70.0
EQ3 EXW US V5,34232-H2,F,174.5975
EQ3 EXW US V5,34232-H2,I,199.5975
EQ3 EXW US V5,34232-H2,41,nan
EQ3 EXW US V5,34232-H2,42,nan
EQ3 EXW US V5,34232-H3,10,40.0
EQ3 EXW US V5,34232-H3,20,45.0
EQ3 EXW US V5,34232-H3,30,50.0
EQ3 EXW US V5,34232-H3,31,50.0
EQ3 EXW US V5,34232-H3,40,55.0
EQ3 EXW US V5,34232-H3,50,60.0
EQ3 EXW US V5,34232-H3,60,65.0
EQ3 EXW US V5,34232-H3,70,70.0
EQ3 EXW US V5,34232-H3,F,174.5975
EQ3 EXW US V5,34232-H3,I,199.5975
EQ3 EXW US V5,34232-H3,41,nan
EQ3 EXW US V5,34232-H3,42,nan
EQ3 EXW US V5,34232-H4,10,40.0
EQ3 EXW US V5,34232-H4,20,45.0
EQ3 EXW US V5,34232-H4,30,50.0
EQ3 EXW US V5,34232-H4,31,50.0
EQ3 EXW US V5,34232-H4,40,55.0
EQ3 EXW US V5,34232-H4,50,60.0
EQ3 EXW US V5,34232-H4,60,65.0
EQ3 EXW US V5,34232-H4,70,70.0
EQ3 EXW US V5,34232-H4,F,174.6325
EQ3 EXW US V5,34232-H4,I,199.6325
EQ3 EXW US V5,34232-H4,41,nan
EQ3 EXW US V5,34232-H4,42,nan
EQ3 EXW US V5,30154-01,10,853.0
EQ3 EXW US V5,30154-01,20,893.0
EQ3 EXW US V5,30154-01,30,923.0
EQ3 EXW US V5,30154-01,31,923.0
EQ3 EXW US V5,30154-01,40,953.0
EQ3 EXW US V5,30154-01,50,1003.0
EQ3 EXW US V5,30154-01,60,1053.0
EQ3 EXW US V5,30154-01,70,1103.0
EQ3 EXW US V5,30154-01,F,1702.9175
EQ3 EXW US V5,30154-01,I,1852.9175
EQ3 EXW US V5,30154-01,41,nan
EQ3 EXW US V5,30154-01,42,nan
EQ3 EXW US V5,30154-02,10,464.0
EQ3 EXW US V5,30154-02,20,484.0
EQ3 EXW US V5,30154-02,30,499.0
EQ3 EXW US V5,30154-02,31,499.0
EQ3 EXW US V5,30154-02,40,519.0
EQ3 EXW US V5,30154-02,50,539.0
EQ3 EXW US V5,30154-02,60,559.0
EQ3 EXW US V5,30154-02,70,579.0
EQ3 EXW US V5,30154-02,F,889.23
EQ3 EXW US V5,30154-02,I,964.23
EQ3 EXW US V5,30154-02,41,nan
EQ3 EXW US V5,30154-02,42,nan
EQ3 EXW US V5,30154-03,10,742.0
EQ3 EXW US V5,30154-03,20,782.0
EQ3 EXW US V5,30154-03,30,812.0
EQ3 EXW US V5,30154-03,31,812.0
EQ3 EXW US V5,30154-03,40,842.0
EQ3 EXW US V5,30154-03,50,892.0
EQ3 EXW US V5,30154-03,60,942.0
EQ3 EXW US V5,30154-03,70,992.0
EQ3 EXW US V5,30154-03,F,1592.1275
EQ3 EXW US V5,30154-03,I,1742.1275
EQ3 EXW US V5,30154-03,41,nan
EQ3 EXW US V5,30154-03,42,nan
EQ3 EXW US V5,30154-04,10,179.0
EQ3 EXW US V5,30154-04,20,199.0
EQ3 EXW US V5,30154-04,30,214.0
EQ3 EXW US V5,30154-04,31,214.0
EQ3 EXW US V5,30154-04,40,234.0
EQ3 EXW US V5,30154-04,50,254.0
EQ3 EXW US V5,30154-04,60,274.0
EQ3 EXW US V5,30154-04,70,294.0
EQ3 EXW US V5,30154-04,F,518.625
EQ3 EXW US V5,30154-04,I,578.625
EQ3 EXW US V5,30154-04,41,nan
EQ3 EXW US V5,30154-04,42,nan
EQ3 EXW US V5,30154-95,10,415.0
EQ3 EXW US V5,30154-95,20,435.0
EQ3 EXW US V5,30154-95,30,450.0
EQ3 EXW US V5,30154-95,31,450.0
EQ3 EXW US V5,30154-95,40,470.0
EQ3 EXW US V5,30154-95,50,490.0
EQ3 EXW US V5,30154-95,60,510.0
EQ3 EXW US V5,30154-95,70,530.0
EQ3 EXW US V5,30154-95,F,754.6075
EQ3 EXW US V5,30154-95,I,814.6075
EQ3 EXW US V5,30154-95,41,nan
EQ3 EXW US V5,30154-95,42,nan
EQ3 EXW US V5,30154-S3,10,945.0
EQ3 EXW US V5,30154-S3,20,985.0
EQ3 EXW US V5,30154-S3,30,1015.0
EQ3 EXW US V5,30154-S3,31,1015.0
EQ3 EXW US V5,30154-S3,40,1045.0
EQ3 EXW US V5,30154-S3,50,1095.0
EQ3 EXW US V5,30154-S3,60,1145.0
EQ3 EXW US V5,30154-S3,70,1195.0
EQ3 EXW US V5,30154-S3,F,1795.025
EQ3 EXW US V5,30154-S3,I,1945.025
EQ3 EXW US V5,30154-S3,41,nan
EQ3 EXW US V5,30154-S3,42,nan
EQ3 EXW US V5,30155-01,10,753.0
EQ3 EXW US V5,30155-01,20,793.0
EQ3 EXW US V5,30155-01,30,823.0
EQ3 EXW US V5,30155-01,31,823.0
EQ3 EXW US V5,30155-01,40,853.0
EQ3 EXW US V5,30155-01,50,903.0
EQ3 EXW US V5,30155-01,60,953.0
EQ3 EXW US V5,30155-01,70,1003.0
EQ3 EXW US V5,30155-01,F,1602.9175
EQ3 EXW US V5,30155-01,I,1752.9175
EQ3 EXW US V5,30155-01,41,nan
EQ3 EXW US V5,30155-01,42,nan
EQ3 EXW US V5,30155-02,10,414.0
EQ3 EXW US V5,30155-02,20,434.0
EQ3 EXW US V5,30155-02,30,449.0
EQ3 EXW US V5,30155-02,31,449.0
EQ3 EXW US V5,30155-02,40,469.0
EQ3 EXW US V5,30155-02,50,489.0
EQ3 EXW US V5,30155-02,60,509.0
EQ3 EXW US V5,30155-02,70,529.0
EQ3 EXW US V5,30155-02,F,839.23
EQ3 EXW US V5,30155-02,I,914.23
EQ3 EXW US V5,30155-02,41,nan
EQ3 EXW US V5,30155-02,42,nan
EQ3 EXW US V5,30155-03,10,642.0
EQ3 EXW US V5,30155-03,20,682.0
EQ3 EXW US V5,30155-03,30,712.0
EQ3 EXW US V5,30155-03,31,712.0
EQ3 EXW US V5,30155-03,40,742.0
EQ3 EXW US V5,30155-03,50,792.0
EQ3 EXW US V5,30155-03,60,842.0
EQ3 EXW US V5,30155-03,70,892.0
EQ3 EXW US V5,30155-03,F,1492.1275
EQ3 EXW US V5,30155-03,I,1642.1275
EQ3 EXW US V5,30155-03,41,nan
EQ3 EXW US V5,30155-03,42,nan
EQ3 EXW US V5,30155-04,10,179.0
EQ3 EXW US V5,30155-04,20,199.0
EQ3 EXW US V5,30155-04,30,214.0
EQ3 EXW US V5,30155-04,31,214.0
EQ3 EXW US V5,30155-04,40,234.0
EQ3 EXW US V5,30155-04,50,254.0
EQ3 EXW US V5,30155-04,60,274.0
EQ3 EXW US V5,30155-04,70,294.0
EQ3 EXW US V5,30155-04,F,518.625
EQ3 EXW US V5,30155-04,I,578.625
EQ3 EXW US V5,30155-04,41,nan
EQ3 EXW US V5,30155-04,42,nan
EQ3 EXW US V5,30155-95,10,335.0
EQ3 EXW US V5,30155-95,20,355.0
EQ3 EXW US V5,30155-95,30,370.0
EQ3 EXW US V5,30155-95,31,370.0
EQ3 EXW US V5,30155-95,40,390.0
EQ3 EXW US V5,30155-95,50,410.0
EQ3 EXW US V5,30155-95,60,430.0
EQ3 EXW US V5,30155-95,70,450.0
EQ3 EXW US V5,30155-95,F,674.6075
EQ3 EXW US V5,30155-95,I,734.6075
EQ3 EXW US V5,30155-95,41,nan
EQ3 EXW US V5,30155-95,42,nan
EQ3 EXW US V5,30155-S3,10,845.0
EQ3 EXW US V5,30155-S3,20,885.0
EQ3 EXW US V5,30155-S3,30,915.0
EQ3 EXW US V5,30155-S3,31,915.0
EQ3 EXW US V5,30155-S3,40,945.0
EQ3 EXW US V5,30155-S3,50,995.0
EQ3 EXW US V5,30155-S3,60,1045.0
EQ3 EXW US V5,30155-S3,70,1095.0
EQ3 EXW US V5,30155-S3,F,1695.025
EQ3 EXW US V5,30155-S3,I,1845.025
EQ3 EXW US V5,30155-S3,41,nan
EQ3 EXW US V5,30155-S3,42,nan
EQ3 EXW US V5,30132-01,10,622.0
EQ3 EXW US V5,30132-01,20,662.0
EQ3 EXW US V5,30132-01,30,692.0
EQ3 EXW US V5,30132-01,31,692.0
EQ3 EXW US V5,30132-01,40,722.0
EQ3 EXW US V5,30132-01,50,772.0
EQ3 EXW US V5,30132-01,60,822.0
EQ3 EXW US V5,30132-01,70,872.0
EQ3 EXW US V5,30132-01,F,1472.0
EQ3 EXW US V5,30132-01,I,1622.0
EQ3 EXW US V5,30132-01,41,nan
EQ3 EXW US V5,30132-01,42,nan
EQ3 EXW US V5,30132-02,10,359.0
EQ3 EXW US V5,30132-02,20,379.0
EQ3 EXW US V5,30132-02,30,394.0
EQ3 EXW US V5,30132-02,31,394.0
EQ3 EXW US V5,30132-02,40,414.0
EQ3 EXW US V5,30132-02,50,434.0
EQ3 EXW US V5,30132-02,60,454.0
EQ3 EXW US V5,30132-02,70,474.0
EQ3 EXW US V5,30132-02,F,784.0
EQ3 EXW US V5,30132-02,I,859.0
EQ3 EXW US V5,30132-02,41,414.0
EQ3 EXW US V5,30132-02,42,434.0
EQ3 EXW US V5,30132-03,10,536.0
EQ3 EXW US V5,30132-03,20,576.0
EQ3 EXW US V5,30132-03,30,606.0
EQ3 EXW US V5,30132-03,31,606.0
EQ3 EXW US V5,30132-03,40,636.0
EQ3 EXW US V5,30132-03,50,686.0
EQ3 EXW US V5,30132-03,60,736.0
EQ3 EXW US V5,30132-03,70,786.0
EQ3 EXW US V5,30132-03,F,1386.0
EQ3 EXW US V5,30132-03,I,1536.0
EQ3 EXW US V5,30132-03,41,nan
EQ3 EXW US V5,30132-03,42,nan
EQ3 EXW US V5,30132-04,10,184.0
EQ3 EXW US V5,30132-04,20,204.0
EQ3 EXW US V5,30132-04,30,219.0
EQ3 EXW US V5,30132-04,31,219.0
EQ3 EXW US V5,30132-04,40,239.0
EQ3 EXW US V5,30132-04,50,259.0
EQ3 EXW US V5,30132-04,60,279.0
EQ3 EXW US V5,30132-04,70,299.0
EQ3 EXW US V5,30132-04,F,524.0
EQ3 EXW US V5,30132-04,I,584.0
EQ3 EXW US V5,30132-04,41,239.0
EQ3 EXW US V5,30132-04,42,259.0
EQ3 EXW US V5,30132-07,10,517.0
EQ3 EXW US V5,30132-07,20,557.0
EQ3 EXW US V5,30132-07,30,587.0
EQ3 EXW US V5,30132-07,31,587.0
EQ3 EXW US V5,30132-07,40,617.0
EQ3 EXW US V5,30132-07,50,667.0
EQ3 EXW US V5,30132-07,60,717.0
EQ3 EXW US V5,30132-07,70,767.0
EQ3 EXW US V5,30132-07,F,1367.0
EQ3 EXW US V5,30132-07,I,1517.0
EQ3 EXW US V5,30132-07,41,nan
EQ3 EXW US V5,30132-07,42,nan
EQ3 EXW US V5,30132-08,10,517.0
EQ3 EXW US V5,30132-08,20,557.0
EQ3 EXW US V5,30132-08,30,587.0
EQ3 EXW US V5,30132-08,31,587.0
EQ3 EXW US V5,30132-08,40,617.0
EQ3 EXW US V5,30132-08,50,667.0
EQ3 EXW US V5,30132-08,60,717.0
EQ3 EXW US V5,30132-08,70,767.0
EQ3 EXW US V5,30132-08,F,1367.0
EQ3 EXW US V5,30132-08,I,1517.0
EQ3 EXW US V5,30132-08,41,nan
EQ3 EXW US V5,30132-08,42,nan
EQ3 EXW US V5,30132-15,10,523.0
EQ3 EXW US V5,30132-15,20,563.0
EQ3 EXW US V5,30132-15,30,593.0
EQ3 EXW US V5,30132-15,31,593.0
EQ3 EXW US V5,30132-15,40,623.0
EQ3 EXW US V5,30132-15,50,673.0
EQ3 EXW US V5,30132-15,60,723.0
EQ3 EXW US V5,30132-15,70,773.0
EQ3 EXW US V5,30132-15,F,1373.0
EQ3 EXW US V5,30132-15,I,1523.0
EQ3 EXW US V5,30132-15,41,nan
EQ3 EXW US V5,30132-15,42,nan
EQ3 EXW US V5,30132-16,10,523.0
EQ3 EXW US V5,30132-16,20,563.0
EQ3 EXW US V5,30132-16,30,593.0
EQ3 EXW US V5,30132-16,31,593.0
EQ3 EXW US V5,30132-16,40,623.0
EQ3 EXW US V5,30132-16,50,673.0
EQ3 EXW US V5,30132-16,60,723.0
EQ3 EXW US V5,30132-16,70,773.0
EQ3 EXW US V5,30132-16,F,1373.0
EQ3 EXW US V5,30132-16,I,1523.0
EQ3 EXW US V5,30132-16,41,nan
EQ3 EXW US V5,30132-16,42,nan
EQ3 EXW US V5,30132-S3,10,711.0
EQ3 EXW US V5,30132-S3,20,751.0
EQ3 EXW US V5,30132-S3,30,781.0
EQ3 EXW US V5,30132-S3,31,781.0
EQ3 EXW US V5,30132-S3,40,811.0
EQ3 EXW US V5,30132-S3,50,861.0
EQ3 EXW US V5,30132-S3,60,911.0
EQ3 EXW US V5,30132-S3,70,961.0
EQ3 EXW US V5,30132-S3,F,1561.0
EQ3 EXW US V5,30132-S3,I,1711.0
EQ3 EXW US V5,30132-S3,41,nan
EQ3 EXW US V5,30132-S3,42,nan
EQ3 EXW US V5,30133-01,10,597.0
EQ3 EXW US V5,30133-01,20,637.0
EQ3 EXW US V5,30133-01,30,667.0
EQ3 EXW US V5,30133-01,31,667.0
EQ3 EXW US V5,30133-01,40,697.0
EQ3 EXW US V5,30133-01,50,747.0
EQ3 EXW US V5,30133-01,60,797.0
EQ3 EXW US V5,30133-01,70,872.0
EQ3 EXW US V5,30133-01,F,1447.0
EQ3 EXW US V5,30133-01,I,1622.3525
EQ3 EXW US V5,30133-01,41,nan
EQ3 EXW US V5,30133-01,42,nan
EQ3 EXW US V5,30133-02,10,359.0
EQ3 EXW US V5,30133-02,20,379.0
EQ3 EXW US V5,30133-02,30,394.0
EQ3 EXW US V5,30133-02,31,394.0
EQ3 EXW US V5,30133-02,40,414.0
EQ3 EXW US V5,30133-02,50,434.0
EQ3 EXW US V5,30133-02,60,454.0
EQ3 EXW US V5,30133-02,70,474.0
EQ3 EXW US V5,30133-02,F,784.0
EQ3 EXW US V5,30133-02,I,858.77
EQ3 EXW US V5,30133-02,41,414.0
EQ3 EXW US V5,30133-02,42,434.0
EQ3 EXW US V5,30133-03,10,511.0
EQ3 EXW US V5,30133-03,20,551.0
EQ3 EXW US V5,30133-03,30,581.0
EQ3 EXW US V5,30133-03,31,581.0
EQ3 EXW US V5,30133-03,40,611.0
EQ3 EXW US V5,30133-03,50,661.0
EQ3 EXW US V5,30133-03,60,711.0
EQ3 EXW US V5,30133-03,70,786.0
EQ3 EXW US V5,30133-03,F,1361.0
EQ3 EXW US V5,30133-03,I,1535.5125
EQ3 EXW US V5,30133-03,41,nan
EQ3 EXW US V5,30133-03,42,nan
EQ3 EXW US V5,30133-04,10,159.0
EQ3 EXW US V5,30133-04,20,179.0
EQ3 EXW US V5,30133-04,30,194.0
EQ3 EXW US V5,30133-04,31,194.0
EQ3 EXW US V5,30133-04,40,214.0
EQ3 EXW US V5,30133-04,50,234.0
EQ3 EXW US V5,30133-04,60,254.0
EQ3 EXW US V5,30133-04,70,299.0
EQ3 EXW US V5,30133-04,F,499.0
EQ3 EXW US V5,30133-04,I,584.11
EQ3 EXW US V5,30133-04,41,214.0
EQ3 EXW US V5,30133-04,42,234.0
EQ3 EXW US V5,30133-07,10,492.0
EQ3 EXW US V5,30133-07,20,532.0
EQ3 EXW US V5,30133-07,30,562.0
EQ3 EXW US V5,30133-07,31,562.0
EQ3 EXW US V5,30133-07,40,592.0
EQ3 EXW US V5,30133-07,50,642.0
EQ3 EXW US V5,30133-07,60,692.0
EQ3 EXW US V5,30133-07,70,767.0
EQ3 EXW US V5,30133-07,F,1342.0
EQ3 EXW US V5,30133-07,I,1517.0925
EQ3 EXW US V5,30133-07,41,nan
EQ3 EXW US V5,30133-07,42,nan
EQ3 EXW US V5,30133-08,10,492.0
EQ3 EXW US V5,30133-08,20,532.0
EQ3 EXW US V5,30133-08,30,562.0
EQ3 EXW US V5,30133-08,31,562.0
EQ3 EXW US V5,30133-08,40,592.0
EQ3 EXW US V5,30133-08,50,642.0
EQ3 EXW US V5,30133-08,60,692.0
EQ3 EXW US V5,30133-08,70,767.0
EQ3 EXW US V5,30133-08,F,1342.0
EQ3 EXW US V5,30133-08,I,1517.0925
EQ3 EXW US V5,30133-08,41,nan
EQ3 EXW US V5,30133-08,42,nan
EQ3 EXW US V5,30133-15,10,498.0
EQ3 EXW US V5,30133-15,20,538.0
EQ3 EXW US V5,30133-15,30,568.0
EQ3 EXW US V5,30133-15,31,568.0
EQ3 EXW US V5,30133-15,40,598.0
EQ3 EXW US V5,30133-15,50,648.0
EQ3 EXW US V5,30133-15,60,698.0
EQ3 EXW US V5,30133-15,70,773.0
EQ3 EXW US V5,30133-15,F,1348.0
EQ3 EXW US V5,30133-15,I,1522.8675
EQ3 EXW US V5,30133-15,41,nan
EQ3 EXW US V5,30133-15,42,nan
EQ3 EXW US V5,30133-16,10,498.0
EQ3 EXW US V5,30133-16,20,538.0
EQ3 EXW US V5,30133-16,30,568.0
EQ3 EXW US V5,30133-16,31,568.0
EQ3 EXW US V5,30133-16,40,598.0
EQ3 EXW US V5,30133-16,50,648.0
