30192-16,37192-16,773.0,813.0,843.0,843.0,873.0,923.0,973.0,1023.0,1622.6675,1772.6675,,,1273.0,1273.0,1313.0,1363.0,1363.0,1408.0,1453.0,1498.0,1498.0,1543.0,1593.0,1948.0
30192-19,37192-19,770.0,810.0,840.0,840.0,870.0,920.0,970.0,1020.0,1620.025,1770.025,,,1270.0,1270.0,1310.0,1360.0,1360.0,1405.0,1450.0,1495.0,1495.0,1540.0,1590.0,1945.0
30192-20,37192-20,770.0,810.0,840.0,840.0,870.0,920.0,970.0,1020.0,1620.025,1770.025,,,1270.0,1270.0,1310.0,1360.0,1360.0,1405.0,1450.0,1495.0,1495.0,1540.0,1590.0,1945.0
30192-35,37192-35,774.0,814.0,844.0,844.0,874.0,924.0,974.0,1024.0,1453.6475,1573.6475,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30192-36,37192-36,774.0,814.0,844.0,844.0,874.0,924.0,974.0,1024.0,1453.6475,1573.6475,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30192-41,37192-41,116.0,121.0,126.0,126.0,131.0,141.0,151.0,156.0,286.465,316.465,,,146.0,146.0,151.0,156.0,156.0,161.0,171.0,181.0,181.0,191.0,196.0,231.0
30192-64,37192-64,219.0,239.0,254.0,254.0,274.0,294.0,314.0,334.0,494.1175,554.1175,274.0,294.0,374.0,374.0,394.0,409.0,409.0,424.0,434.0,444.0,444.0,454.0,464.0,594.0
30192-71,37192-71,476.0,496.0,511.0,511.0,531.0,551.0,571.0,591.0,816.0275,966.0275,,,711.0,711.0,751.0,801.0,801.0,846.0,891.0,936.0,936.0,981.0,1001.0,1386.0
30192-74,37192-74,256.0,276.0,291.0,291.0,311.0,331.0,351.0,371.0,531.2825,591.2825,311.0,331.0,446.0,446.0,466.0,481.0,481.0,496.0,506.0,516.0,516.0,526.0,536.0,666.0
30193-01,37193-01,1047.0,1087.0,1117.0,1117.0,1147.0,1197.0,1247.0,1297.0,1897.31,2047.31,,,1697.0,1697.0,1737.0,1787.0,1787.0,1832.0,1877.0,1922.0,1922.0,1967.0,2017.0,2507.0
30193-03,37193-03,956.0,996.0,1026.0,1026.0,1056.0,1106.0,1156.0,1206.0,1805.7275,1955.7275,,,1581.0,1581.0,1621.0,1671.0,1671.0,1716.0,1761.0,1806.0,1806.0,1851.0,1901.0,2256.0
30193-06,37193-06,736.0,756.0,771.0,771.0,791.0,811.0,831.0,851.0,-64.295,85.705,,,1236.0,1236.0,1276.0,1326.0,1326.0,1371.0,1416.0,1461.0,1461.0,1506.0,1556.0,1911.0
30193-07,37193-07,840.0,880.0,910.0,910.0,940.0,990.0,1040.0,1090.0,1690.23,1840.23,,,1465.0,1465.0,1505.0,1555.0,1555.0,1600.0,1645.0,1690.0,1690.0,1735.0,1785.0,2140.0
